group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Crownguard + Steadfast Heart,552,0.010173052468623874,3.525,3.525,0.0,0.001,0.0,-0.0,-0.0152,0.192,0.3841,0.6721,1.986,0.01,0.99279,False
,Aegis Of Dawn + Spirit Visage,44,0.0008108954866294392,3.523,3.525,-0.0,-0.002,0.0,0.0,-0.0282,0.1136,0.3864,0.6591,1.889,-0.01,0.99477,False
,Emblem Juggernaut + Sunfire Cape,59,0.0010873371297985663,3.525,3.525,0.0,0.001,0.0,-0.0,-0.0094,0.2373,0.4407,0.678,2.204,0.0,0.99769,False
,Emblem Sprykin + Crownguard,49,0.0009030427010191482,3.551,3.526,0.001,0.026,0.0,-0.0,0.027,0.1633,0.4082,0.7143,2.1,0.09,0.92984,False
,Ionic Spark + Warmogs Armor,681,0.012550450599878365,3.533,3.528,0.003,0.008,0.0,-0.0,0.0102,0.1968,0.3789,0.6975,2.038,0.11,0.91439,False
,Evenshroud + Steraks Gage,43,0.0007924660437514974,3.628,3.529,0.004,0.103,0.0,-0.0,-0.0362,0.186,0.3488,0.6512,1.977,0.34,0.73193,False
,Emblem Sprykin + Gargoyle Stoneplate,231,0.004257201304804556,3.554,3.53,0.005,0.03,0.0,-0.0,-0.012,0.1775,0.3593,0.6753,1.951,0.23,0.81851,False
,The Indomitable + Spirit Visage,72,0.0013269198872118096,3.611,3.53,0.005,0.087,0.0,-0.0,-0.0345,0.1806,0.3889,0.6528,2.157,0.34,0.73379,False
,Lightshield Crest + Spirit Visage,76,0.0014006376587235767,3.618,3.531,0.006,0.094,0.0,-0.0,-0.0163,0.1447,0.3816,0.6711,1.905,0.43,0.66797,False
,Moguls Mail + Sunfire Cape,47,0.0008661838152632646,3.66,3.53,0.006,0.135,0.0,-0.0,-0.0703,0.2766,0.3617,0.617,2.224,0.42,0.67751,False
,Steraks Gage + Sunfire Cape,67,0.0012347726728221006,3.627,3.531,0.006,0.102,0.0,-0.0,-0.0455,0.1791,0.4179,0.6418,2.157,0.39,0.69807,False
,Moguls Mail + Evenshroud,44,0.0008108954866294392,3.682,3.531,0.006,0.157,0.0,-0.0,-0.0737,0.2045,0.3636,0.6136,2.086,0.5,0.61732,False
,Gargoyle Stoneplate + Titans Resolve,43,0.0007924660437514974,3.674,3.53,0.006,0.15,0.0,-0.0,-0.0594,0.2093,0.3953,0.6279,2.154,0.46,0.64837,False
,Emblem Spellweaver + Warmogs Armor,91,0.0016770793018927037,3.637,3.533,0.009,0.113,0.0,-0.0,-0.017,0.1868,0.2967,0.6703,2.003,0.54,0.59151,False
,Dragons Claw + Ionic Spark,217,0.00399918910451337,3.576,3.533,0.009,0.051,0.0,-0.0,0.0131,0.1244,0.3456,0.7005,1.86,0.41,0.68445,False
,Aegis Of Dawn + Warmogs Armor,57,0.0010504782440426826,3.789,3.538,0.013,0.265,0.0,-0.0,-0.0031,0.1053,0.2982,0.6842,1.889,1.06,0.29014,False
,Emblem Spellweaver + Spirit Visage,41,0.0007556071579956138,3.878,3.537,0.013,0.353,0.0,-0.0,-0.1264,0.1951,0.2683,0.561,1.99,1.14,0.25564,False
,Lightshield Crest + Gargoyle Stoneplate,181,0.0033357291609074657,3.624,3.539,0.014,0.1,0.0,-0.0,0.0033,0.1878,0.337,0.6906,2.017,0.66,0.50671,False
populaire,Crownguard + Gargoyle Stoneplate,3483,0.06418974954387129,3.548,3.542,0.017,0.023,0.0,-0.0011,-0.0029,0.1878,0.3761,0.6845,2.013,0.65,0.51476,False
,Moguls Mail + Spirit Visage,126,0.0023221098026206667,3.714,3.544,0.02,0.19,0.0,-0.0,-0.0524,0.127,0.2937,0.6349,1.786,1.19,0.23375,False
,Component Giants Belt + Dragons Claw,43,0.0007924660437514974,4.116,3.547,0.023,0.592,0.0,-0.0,-0.0594,0.1395,0.2558,0.6279,2.18,1.78,0.07526,False
,Steraks Gage + Warmogs Armor,46,0.0008477543723853228,4.13,3.549,0.025,0.606,0.0,-0.0,-0.1438,0.1522,0.3043,0.5435,2.213,1.86,0.0634,False
,Moguls Mail + Protectors Vow,95,0.001750797073404471,3.853,3.551,0.026,0.328,0.0,-0.0,-0.0873,0.1474,0.2737,0.6,1.903,1.68,0.0932,False
,Adaptive Helm + Warmogs Armor,963,0.017747553491457953,3.585,3.553,0.028,0.06,0.0,-0.0005,-0.0113,0.1859,0.3707,0.676,2.043,0.9,0.36581,False
,Aegis Of Dusk + Gargoyle Stoneplate,65,0.001197913787066217,4.046,3.554,0.029,0.522,0.02,-0.0,-0.1027,0.1231,0.2923,0.5846,2.064,2.04,0.04172,True
,The Indomitable + Warmogs Armor,89,0.0016402204161368203,3.921,3.555,0.03,0.397,0.0,-0.0,-0.1143,0.1685,0.2921,0.573,2.018,1.85,0.06385,False
,Protectors Vow + Steraks Gage,83,0.0015296437588691693,3.952,3.555,0.03,0.427,0.0,-0.0,-0.1211,0.1687,0.3012,0.5663,2.099,1.85,0.06393,False
,Moguls Mail + Warmogs Armor,134,0.0024695453456442013,3.843,3.56,0.035,0.319,0.0,-0.0001,-0.0828,0.1716,0.2836,0.6045,2.007,1.84,0.06637,False
,Void Gauntlet + Gargoyle Stoneplate,58,0.0010689076869206243,4.276,3.563,0.038,0.751,0.215,-0.0,-0.1184,0.1034,0.2241,0.569,2.083,2.75,0.00604,True
,Spirit Visage + Steraks Gage,61,0.0011241960155544497,4.23,3.562,0.038,0.705,0.161,-0.0,-0.1463,0.1311,0.2951,0.541,2.168,2.54,0.01115,True
,Horizon Focus + Gargoyle Stoneplate,44,0.0008108954866294392,4.5,3.563,0.038,0.975,0.331,-0.0,-0.1873,0.0909,0.25,0.5,2.179,2.97,0.003,True
,Gargoyle Stoneplate + Steraks Gage,142,0.0026169808886677354,3.859,3.563,0.039,0.335,0.0,-0.0001,-0.0747,0.1761,0.3592,0.6127,2.174,1.83,0.067,False
,Component Giants Belt + Crownguard,58,0.0010689076869206243,4.328,3.565,0.041,0.803,0.23,-0.0,-0.1184,0.1034,0.2759,0.569,2.224,2.75,0.00598,True
,Component Giants Belt + Protectors Vow,125,0.002303680359742725,3.92,3.565,0.041,0.395,0.029,-0.0001,-0.0473,0.12,0.328,0.64,2.088,2.11,0.03447,True
