group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Last Whisper + Quicksilver,251,0.003643965679940767,2.936,3.297,-0.066,-0.426,-0.189,0.0002,0.089,0.2988,0.5219,0.8008,1.918,-3.52,0.00044,True
,Hand Of Justice + Red Buff,181,0.0026277202711923464,2.812,3.299,-0.064,-0.55,-0.312,0.0002,0.1224,0.2652,0.4972,0.8343,1.631,-4.53,1e-05,True
,Nashors Tooth + Strikers Flail,236,0.003426198806637534,2.945,3.302,-0.061,-0.418,-0.166,0.0002,0.0636,0.3178,0.5212,0.7754,1.966,-3.26,0.00112,True
populaire,Spear Of Shojin + Strikers Flail,7802,0.11326780970078831,3.291,3.302,-0.06,-0.071,-0.024,0.0068,0.0096,0.2493,0.4381,0.7215,2.028,-2.94,0.00331,True
,Infinity Edge + Strikers Flail,2771,0.04022880039488393,3.279,3.307,-0.056,-0.083,-0.009,0.0022,0.0153,0.2324,0.4287,0.7272,1.946,-2.21,0.02745,True
,Last Whisper + Nashors Tooth,310,0.004500515381600151,3.071,3.309,-0.054,-0.292,-0.07,0.0002,0.0462,0.2806,0.4968,0.7581,1.983,-2.58,0.00977,True
,Deathblade + Quicksilver,188,0.0027293448120671885,2.941,3.312,-0.051,-0.421,-0.159,0.0001,0.0967,0.25,0.5,0.8085,1.831,-3.15,0.00164,True
,Blue Buff + Giant Slayer,1531,0.022226738868483326,3.27,3.314,-0.049,-0.092,0.0,0.0011,0.0204,0.2201,0.4252,0.7322,1.894,-1.88,0.05998,False
,Deathblade + Nashors Tooth,261,0.003789143595476256,3.057,3.314,-0.049,-0.305,-0.056,0.0002,0.0506,0.3103,0.4981,0.7625,2.053,-2.4,0.01655,True
,Hand Of Justice + Strikers Flail,232,0.0033681276404233388,3.03,3.315,-0.048,-0.332,-0.096,0.0002,0.0554,0.2414,0.4871,0.7672,1.83,-2.76,0.00575,True
,Nashors Tooth + Red Buff,85,0.0012340122820516542,2.6,3.318,-0.044,-0.763,-0.393,0.0001,0.1352,0.3529,0.5765,0.8471,1.737,-4.04,5e-05,True
,Hextech Gunblade + Infinity Edge,369,0.005357065083259535,3.157,3.319,-0.043,-0.205,-0.004,0.0002,0.0416,0.2575,0.4715,0.7534,1.972,-2.0,0.046,True
,Nashors Tooth + Spear Of Shojin,306,0.004442444215385956,3.137,3.322,-0.041,-0.225,0.0,0.0002,0.0431,0.2908,0.4542,0.7549,2.021,-1.95,0.05167,False
,Krakens Fury + Red Buff,178,0.0025841668965316997,3.0,3.321,-0.041,-0.363,-0.085,0.0001,0.0859,0.2809,0.4719,0.7978,1.884,-2.56,0.01036,True
,Quicksilver + Strikers Flail,113,0.0016405104455510227,2.867,3.325,-0.038,-0.495,-0.143,0.0001,0.0935,0.2832,0.5487,0.8053,1.912,-2.75,0.00593,True
,Infinity Edge + Red Buff,1952,0.028338729112527404,3.301,3.326,-0.036,-0.062,0.0,0.001,0.0207,0.2039,0.415,0.7326,1.92,-1.4,0.16082,False
