group,label,n,share,avg_place,shrunk_avg,score,d_avg,d_avg_pess,impact,d_top4,win,top2,top4,sd,z,p,significant
,Steraks Gage + Sunfire Cape,93,0.000764815210776493,4.032,3.565,0.018,0.486,0.035,-0.0,-0.081,0.1398,0.2903,0.6129,2.217,2.11,0.03468,True
,Emblem Flora Fatalis Augment + Gargoyle Stoneplate,51,0.00041941479300646394,4.412,3.564,0.018,0.865,0.316,-0.0,-0.1841,0.0784,0.1961,0.5098,2.002,3.09,0.00203,True
,Adaptive Helm + Sunfire Cape,695,0.00571555453214691,3.63,3.565,0.019,0.084,0.0,-0.0001,-0.0047,0.1525,0.3396,0.6892,1.982,1.11,0.2678,False
,Steraks Gage + Warmogs Armor,278,0.002286221812858764,3.734,3.566,0.019,0.187,0.0,-0.0,-0.0284,0.1511,0.3273,0.6655,2.041,1.53,0.12676,False
,Moguls Mail + Sunfire Cape,120,0.0009868583364857975,3.942,3.565,0.019,0.395,0.05,-0.0,-0.1189,0.125,0.2667,0.575,1.925,2.25,0.02465,True
,Emblem Brawler + Protectors Vow,69,0.0005674435434793335,4.217,3.565,0.019,0.671,0.194,-0.0,-0.1287,0.1014,0.2174,0.5652,2.021,2.76,0.00584,True
,Steadfast Heart + Warmogs Armor,4892,0.040230924850737676,3.576,3.566,0.02,0.03,0.0,-0.0008,-0.0005,0.1572,0.3606,0.6934,1.973,1.03,0.30388,False
,Moguls Mail + Gargoyle Stoneplate,1905,0.015666376091712033,3.592,3.566,0.02,0.045,0.0,-0.0003,-0.0225,0.1911,0.369,0.6714,2.046,0.95,0.34131,False
,Emblem Blossom + Gargoyle Stoneplate,110,0.0009046201417786477,4.009,3.567,0.02,0.462,0.069,-0.0,-0.1212,0.1455,0.2909,0.5727,2.104,2.3,0.02122,True
populaire,Gargoyle Stoneplate + Steadfast Heart,10778,0.08863632625536605,3.573,3.568,0.021,0.026,0.0,-0.0019,-0.0031,0.164,0.3581,0.6908,1.971,1.31,0.18983,False
,Adaptive Helm + Spirit Visage,1271,0.010452474547278738,3.607,3.568,0.021,0.061,0.0,-0.0002,-0.011,0.155,0.3517,0.6829,1.97,1.09,0.27432,False
